round,grand_prix,constructor,driver,lap,time
10,Great Britain,Ferrari,SAI,32,102.583
10,Great Britain,Ferrari,SAI,33,129.65
10,Great Britain,Ferrari,SAI,34,130.323
10,Great Britain,Ferrari,SAI,35,143.064
10,Great Britain,Ferrari,SAI,36,145.182
10,Great Britain,Ferrari,SAI,37,145.086
10,Great Britain,Ferrari,SAI,38,137.408
10,Great Britain,Ferrari,SAI,39,92.459
10,Great Britain,Ferrari,SAI,40,91.783
10,Great Britain,Ferrari,SAI,41,91.427
10,Great Britain,Ferrari,SAI,42,91.643
10,Great Britain,Ferrari,SAI,43,92.89
10,Great Britain,Ferrari,SAI,44,94.622
10,Great Britain,Ferrari,SAI,45,92.606
10,Great Britain,Ferrari,SAI,46,91.906
10,Great Britain,Ferrari,SAI,47,91.592
10,Great Britain,Ferrari,SAI,48,91.438
10,Great Britain,Ferrari,SAI,49,91.723
10,Great Britain,Ferrari,SAI,50,91.408
10,Great Britain,Ferrari,SAI,51,91.366
10,Great Britain,Ferrari,SAI,52,91.88
10,Great Britain,Aston Martin,STR,1,102.049
10,Great Britain,Aston Martin,STR,2,95.093
10,Great Britain,Aston Martin,STR,3,94.021
10,Great Britain,Aston Martin,STR,4,93.799
10,Great Britain,Aston Martin,STR,5,93.856
10,Great Britain,Aston Martin,STR,6,94.189
10,Great Britain,Aston Martin,STR,7,94.115
10,Great Britain,Aston Martin,STR,8,93.872
10,Great Britain,Aston Martin,STR,9,93.871
10,Great Britain,Aston Martin,STR,10,94.007
10,Great Britain,Aston Martin,STR,11,94.198
10,Great Britain,Aston Martin,STR,12,94.766
10,Great Britain,Aston Martin,STR,13,94.308
10,Great Britain,Aston Martin,STR,14,94.213
10,Great Britain,Aston Martin,STR,15,93.931
10,Great Britain,Aston Martin,STR,16,93.798
10,Great Britain,Aston Martin,STR,17,93.651
10,Great Britain,Aston Martin,STR,18,93.294
10,Great Britain,Aston Martin,STR,19,93.338
10,Great Britain,Aston Martin,STR,20,93.489
10,Great Britain,Aston Martin,STR,21,93.498
10,Great Britain,Aston Martin,STR,22,93.431
10,Great Britain,Aston Martin,STR,23,93.114
10,Great Britain,Aston Martin,STR,24,93.391
10,Great Britain,Aston Martin,STR,25,94.28
10,Great Britain,Aston Martin,STR,26,93.557
10,Great Britain,Aston Martin,STR,27,93.237
10,Great Britain,Aston Martin,STR,28,93.26
10,Great Britain,Aston Martin,STR,29,93.702
10,Great Britain,Aston Martin,STR,30,94.014
10,Great Britain,Aston Martin,STR,31,92.933
10,Great Britain,Aston Martin,STR,32,131.273
10,Great Britain,Aston Martin,STR,33,128.963
10,Great Britain,Aston Martin,STR,34,126.623
10,Great Britain,Aston Martin,STR,35,123.428
10,Great Britain,Aston Martin,STR,36,144.06
10,Great Britain,Aston Martin,STR,37,145.969
10,Great Britain,Aston Martin,STR,38,133.174
10,Great Britain,Aston Martin,STR,39,92.306
10,Great Britain,Aston Martin,STR,40,92.32
10,Great Britain,Aston Martin,STR,41,91.707
10,Great Britain,Aston Martin,STR,42,91.508
10,Great Britain,Aston Martin,STR,43,91.803
10,Great Britain,Aston Martin,STR,44,94.01
10,Great Britain,Aston Martin,STR,45,93.008
10,Great Britain,Aston Martin,STR,46,91.998
10,Great Britain,Aston Martin,STR,47,91.768
10,Great Britain,Aston Martin,STR,48,91.745
10,Great Britain,Aston Martin,STR,49,91.86
10,Great Britain,Aston Martin,STR,50,91.794
10,Great Britain,Aston Martin,STR,51,91.691
10,Great Britain,Aston Martin,STR,52,92.138
10,Great Britain,Ferrari,LEC,1,98.3
10,Great Britain,Ferrari,LEC,2,93.994
10,Great Britain,Ferrari,LEC,3,92.934
10,Great Britain,Ferrari,LEC,4,92.961
10,Great Britain,Ferrari,LEC,5,94.409
10,Great Britain,Ferrari,LEC,6,93.761
10,Great Britain,Ferrari,LEC,7,93.403
10,Great Britain,Ferrari,LEC,8,93.244
10,Great Britain,Ferrari,LEC,9,93.087
10,Great Britain,Ferrari,LEC,10,93.167
10,Great Britain,Ferrari,LEC,11,93.048
10,Great Britain,Ferrari,LEC,12,93.621
10,Great Britain,Ferrari,LEC,13,93.214
10,Great Britain,Ferrari,LEC,14,93.523
10,Great Britain,Ferrari,LEC,15,93.542
10,Great Britain,Ferrari,LEC,16,93.248
10,Great Britain,Ferrari,LEC,17,93.151
10,Great Britain,Ferrari,LEC,18,92.475
10,Great Britain,Ferrari,LEC,19,112.861
10,Great Britain,Ferrari,LEC,20,92.87
10,Great Britain,Ferrari,LEC,21,92.848
10,Great Britain,Ferrari,LEC,22,93.035
10,Great Britain,Ferrari,LEC,23,92.554
10,Great Britain,Ferrari,LEC,24,92.731
10,Great Britain,Ferrari,LEC,25,92.798
10,Great Britain,Ferrari,LEC,26,92.794
10,Great Britain,Ferrari,LEC,27,92.942
10,Great Britain,Ferrari,LEC,28,92.814
10,Great Britain,Ferrari,LEC,29,92.658
10,Great Britain,Ferrari,LEC,30,92.464
10,Great Britain,Ferrari,LEC,31,93.233
10,Great Britain,Ferrari,LEC,32,96.215
10,Great Britain,Ferrari,LEC,33,146.13
10,Great Britain,Ferrari,LEC,34,126.609
10,Great Britain,Ferrari,LEC,35,143.719
10,Great Britain,Ferrari,LEC,36,143.86
10,Great Britain,Ferrari,LEC,37,145.892
10,Great Britain,Ferrari,LEC,38,134.823
10,Great Britain,Ferrari,LEC,39,92.5
10,Great Britain,Ferrari,LEC,40,92.234
10,Great Britain,Ferrari,LEC,41,91.286
10,Great Britain,Ferrari,LEC,42,91.926
10,Great Britain,Ferrari,LEC,43,92.052
10,Great Britain,Ferrari,LEC,44,92.815
10,Great Britain,Ferrari,LEC,45,91.9
10,Great Britain,Ferrari,LEC,46,91.85
10,Great Britain,Ferrari,LEC,47,91.36
10,Great Britain,Ferrari,LEC,48,91.255
10,Great Britain,Ferrari,LEC,49,91.781
10,Great Britain,Ferrari,LEC,50,91.716
10,Great Britain,Ferrari,LEC,51,91.763
10,Great Britain,Ferrari,LEC,52,92.257
10,Great Britain,Red Bull,PER,1,104.033
10,Great Britain,Red Bull,PER,2,95.482
10,Great Britain,Red Bull,PER,3,94.38
10,Great Britain,Red Bull,PER,4,94.339
10,Great Britain,Red Bull,PER,5,94.073
10,Great Britain,Red Bull,PER,6,93.671
10,Great Britain,Red Bull,PER,7,93.919
10,Great Britain,Red Bull,PER,8,93.568
10,Great Britain,Red Bull,PER,9,93.271
10,Great Britain,Red Bull,PER,10,93.364
10,Great Britain,Red Bull,PER,11,93.547
10,Great Britain,Red Bull,PER,12,93.429
10,Great Britain,Red Bull,PER,13,93.452
10,Great Britain,Red Bull,PER,14,93.751
10,Great Britain,Red Bull,PER,15,93.48
10,Great Britain,Red Bull,PER,16,93.055
10,Great Britain,Red Bull,PER,17,93.28
10,Great Britain,Red Bull,PER,18,93.099
10,Great Britain,Red Bull,PER,19,93.276
10,Great Britain,Red Bull,PER,20,93.202
10,Great Britain,Red Bull,PER,21,93.233
10,Great Britain,Red Bull,PER,22,93.026
10,Great Britain,Red Bull,PER,23,93.262
10,Great Britain,Red Bull,PER,24,92.726
10,Great Britain,Red Bull,PER,25,92.907
10,Great Britain,Red Bull,PER,26,92.962
10,Great Britain,Red Bull,PER,27,92.742
10,Great Britain,Red Bull,PER,28,92.235
10,Great Britain,Red Bull,PER,29,110.559
10,Great Britain,Red Bull,PER,30,91.408
10,Great Britain,Red Bull,PER,31,91.532
10,Great Britain,Red Bull,PER,32,104.38
10,Great Britain,Red Bull,PER,33,128.084
10,Great Britain,Red Bull,PER,34,125.804
10,Great Britain,Red Bull,PER,35,142.313
10,Great Britain,Red Bull,PER,36,145.094
10,Great Britain,Red Bull,PER,37,145.46
10,Great Britain,Red Bull,PER,38,136.625
10,Great Britain,Red Bull,PER,39,92.503
10,Great Britain,Red Bull,PER,40,91.909
10,Great Britain,Red Bull,PER,41,91.391
10,Great Britain,Red Bull,PER,42,91.716
10,Great Britain,Red Bull,PER,43,92.005
10,Great Britain,Red Bull,PER,44,91.712
10,Great Britain,Red Bull,PER,45,91.571
10,Great Britain,Red Bull,PER,46,91.675
10,Great Britain,Red Bull,PER,47,91.505
10,Great Britain,Red Bull,PER,48,91.209
10,Great Britain,Red Bull,PER,49,91.36
10,Great Britain,Red Bull,PER,50,91.139
10,Great Britain,Red Bull,PER,51,90.914
10,Great Britain,Red Bull,PER,52,91.188
10,Great Britain,Red Bull,MAX,1,97.167
10,Great Britain,Red Bull,MAX,2,93.433
10,Great Britain,Red Bull,MAX,3,92.73
10,Great Britain,Red Bull,MAX,4,92.78
10,Great Britain,Red Bull,MAX,5,92.582
10,Great Britain,Red Bull,MAX,6,93.027
10,Great Britain,Red Bull,MAX,7,93.1
10,Great Britain,Red Bull,MAX,8,92.884
10,Great Britain,Red Bull,MAX,9,92.822
10,Great Britain,Red Bull,MAX,10,92.594
10,Great Britain,Red Bull,MAX,11,92.597
10,Great Britain,Red Bull,MAX,12,92.687
10,Great Britain,Red Bull,MAX,13,92.678
10,Great Britain,Red Bull,MAX,14,93.046
10,Great Britain,Red Bull,MAX,15,92.99
10,Great Britain,Red Bull,MAX,16,92.808
10,Great Britain,Red Bull,MAX,17,92.603
10,Great Britain,Red Bull,MAX,18,92.507
10,Great Britain,Red Bull,MAX,19,92.338
10,Great Britain,Red Bull,MAX,20,92.295
10,Great Britain,Red Bull,MAX,21,92.494
10,Great Britain,Red Bull,MAX,22,92.184
10,Great Britain,Red Bull,MAX,23,92.272
10,Great Britain,Red Bull,MAX,24,92.35
10,Great Britain,Red Bull,MAX,25,92.295
10,Great Britain,Red Bull,MAX,26,92.276
10,Great Britain,Red Bull,MAX,27,92.138
10,Great Britain,Red Bull,MAX,28,92.215
10,Great Britain,Red Bull,MAX,29,92.251
10,Great Britain,Red Bull,MAX,30,92.363
10,Great Britain,Red Bull,MAX,31,92.388
10,Great Britain,Red Bull,MAX,32,92.21
10,Great Britain,Red Bull,MAX,33,118.611
10,Great Britain,Red Bull,MAX,34,178.471
10,Great Britain,Red Bull,MAX,35,147.771
10,Great Britain,Red Bull,MAX,36,146.545
10,Great Britain,Red Bull,MAX,37,143.835
10,Great Britain,Red Bull,MAX,38,141.674
10,Great Britain,Red Bull,MAX,39,90.348
10,Great Britain,Red Bull,MAX,40,90.547
10,Great Britain,Red Bull,MAX,41,90.688
10,Great Britain,Red Bull,MAX,42,90.275
10,Great Britain,Red Bull,MAX,43,90.535
10,Great Britain,Red Bull,MAX,44,90.648
10,Great Britain,Red Bull,MAX,45,91.342
10,Great Britain,Red Bull,MAX,46,91.114
10,Great Britain,Red Bull,MAX,47,91.148
10,Great Britain,Red Bull,MAX,48,91.4
10,Great Britain,Red Bull,MAX,49,91.218
10,Great Britain,Red Bull,MAX,50,91.292
10,Great Britain,Red Bull,MAX,51,91.397
10,Great Britain,Red Bull,MAX,52,90.975
10,Great Britain,Mercedes,HAM,1,100.664
10,Great Britain,Mercedes,HAM,2,94.361
10,Great Britain,Mercedes,HAM,3,93.662
10,Great Britain,Mercedes,HAM,4,93.086
10,Great Britain,Mercedes,HAM,5,93.718
10,Great Britain,Mercedes,HAM,6,94.556
10,Great Britain,Mercedes,HAM,7,93.328
10,Great Britain,Mercedes,HAM,8,93.483
10,Great Britain,Mercedes,HAM,9,93.331
10,Great Britain,Mercedes,HAM,10,93.624
10,Great Britain,Mercedes,HAM,11,93.519
10,Great Britain,Mercedes,HAM,12,93.908
10,Great Britain,Mercedes,HAM,13,93.28
10,Great Britain,Mercedes,HAM,14,93.324
10,Great Britain,Mercedes,HAM,15,93.156
10,Great Britain,Mercedes,HAM,16,92.931
10,Great Britain,Mercedes,HAM,17,93.12
10,Great Britain,Mercedes,HAM,18,93.313
10,Great Britain,Mercedes,HAM,19,93.201
10,Great Britain,Mercedes,HAM,20,92.956
10,Great Britain,Mercedes,HAM,21,92.779
10,Great Britain,Mercedes,HAM,22,92.821
10,Great Britain,Mercedes,HAM,23,92.974
10,Great Britain,Mercedes,HAM,24,92.703
10,Great Britain,Mercedes,HAM,25,93.087
10,Great Britain,Mercedes,HAM,26,92.769
10,Great Britain,Mercedes,HAM,27,92.714
10,Great Britain,Mercedes,HAM,28,92.32
10,Great Britain,Mercedes,HAM,29,92.155
10,Great Britain,Mercedes,HAM,30,92.246
10,Great Britain,Mercedes,HAM,31,92.744
10,Great Britain,Mercedes,HAM,32,95.161
10,Great Britain,Mercedes,HAM,33,123.496
10,Great Britain,Mercedes,HAM,34,151.747
10,Great Britain,Mercedes,HAM,35,147.418
10,Great Britain,Mercedes,HAM,36,146.619
10,Great Britain,Mercedes,HAM,37,145.19
10,Great Britain,Mercedes,HAM,38,140.046
10,Great Britain,Mercedes,HAM,39,91.427
10,Great Britain,Mercedes,HAM,40,91.279
10,Great Britain,Mercedes,HAM,41,90.673
10,Great Britain,Mercedes,HAM,42,91.042
10,Great Britain,Mercedes,HAM,43,90.545
10,Great Britain,Mercedes,HAM,44,91.589
10,Great Britain,Mercedes,HAM,45,91.359
10,Great Britain,Mercedes,HAM,46,91.559
10,Great Britain,Mercedes,HAM,47,91.248
10,Great Britain,Mercedes,HAM,48,91.152
10,Great Britain,Mercedes,HAM,49,91.286
10,Great Britain,Mercedes,HAM,50,91.526
10,Great Britain,Mercedes,HAM,51,91.703
10,Great Britain,Mercedes,HAM,52,91.823
